,username,description,location,text,hashtags
78,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"There are no irregularities in my bungalow, said Union minister Naraya Rane after receiving a BMC notice to inspect his #Juhu house for irregularities.
@mustafashk 
https://t.co/hgIBfOGCSW",['Juhu']
79,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"A 45-year-old man was killed by a friend over issues with repayment of a loan in the Pochanpur area of Dwarka, #Delhi.
@TanseemHaider 

https://t.co/ejurFH9fNZ",['Delhi']
80,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"How will Uttar Pradesh's industrial belt vote? Decoding covid impact on businesses in the state.

#ITVideo #UttarPradeshElections | @Rahulshrivstv https://t.co/xqAL1X5fXp","['ITVideo', 'UttarPradeshElections']"
81,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"Traders demand ease of business in Uttar Pradesh 

#ITVideo #UttarPradeshElections | @Rahulshrivstv https://t.co/0cowyk62J8","['ITVideo', 'UttarPradeshElections']"
82,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"'There is no employment, everything is shut', says Kannauj resident 

#ITVideo #UttarPradeshElections | @Rahulshrivstv https://t.co/gnSRU6Rhwk","['ITVideo', 'UttarPradeshElections']"
83,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"Indian pharmaceutical company Hetero announced the results of the Phase III trials of its Covid pill Movfor (Molnupiravir) on Saturday.
#COVID19 | @Ashi_IndiaToday 
https://t.co/NhTmCO924D",['COVID19']
84,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"#Delhi: Police rushed to the spot after being informed about the accident through a PCR call.
@TanseemHaider 
https://t.co/Pq9VBVb2NQ",['Delhi']
85,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"ED has arrested smuggler Enamul Haque in connection with the #WestBengal cattle smuggling case, sources said. 
@MunishPandeyy 
https://t.co/sVzOPsTyO9",['WestBengal']
86,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"Uttar Pradesh: Terror politics ahead of 3rd phase voting 

#Breaking #UttarPradeshElections | @PoulomiMSaha @AbshkMishra https://t.co/LzgY0HYlc1","['Breaking', 'UttarPradeshElections']"
87,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"Amid, the high-octane election campaign in Punjab, a clipping of a Punjabi newspaper report that makes some questionable claims is making the rounds on social media.
#AFWAFactCheck #FactCheck 
@AFWACheck 

https://t.co/Itdw9PQfHe","['AFWAFactCheck', 'FactCheck']"
88,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"Satellite images accessed by India Today show early indications of a possible aerial attack on #Ukraine by #Russian forces.
#UkraineCrisis | @AnkiitKoomar 
https://t.co/gcBhnLCFon","['Ukraine', 'Russian', 'UkraineCrisis']"
89,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"A scuffle broke out between TRS and BJP activists over the installation and inauguration of the Chhatrapati Shivaji statue by both parties.
#Telangana | @Ashi_IndiaToday 
https://t.co/ZpBbB1x80z",['Telangana']
90,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"Samajwadi Party pockets might pose a challenge to the BJP in Phase-3 of the Uttar Pradesh Assembly Elections 2022 on February 20.
#UttarakhandElections2022 #UPElections2022 | @Kranjanashish, @Mayankprem

https://t.co/opCeeweCLD","['UttarakhandElections2022', 'UPElections2022']"
91,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"Bollywood actor-turned-politician Shatrughan Sinha on Saturday said that Punjab CM Charanjit Singh, a public figure and a friend, must know how to conduct himself.

https://t.co/hRcceoOwhH",[]
92,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"Watch the top news at this hour. 
#ITLivestream https://t.co/jzfOZaIj9Z",['ITLivestream']
93,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"The head priest of the Dasna temple, Yati Narasinghanand, has been released. 
#Haridwar #YatiNarasinghanand #RE 
https://t.co/OkU8kKjLaA","['Haridwar', 'YatiNarasinghanand', 'RE']"
94,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"A man has been arrested after a video of him brutally assaulting his mother in Guntur district of #AndhraPradesh went viral. (By @Ashi_IndiaToday)

https://t.co/OSh6tvIVC9",['AndhraPradesh']
95,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"Voting in Tamil Nadu's Melur where urban civic polls are underway resumed after the BJP agent was removed from the polling station. (By @PramodMadhav6)
https://t.co/gw0Ko9Z9oW",[]
96,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"The investigation by the Delhi Police has indicated a common link between the explosives planted at Delhi's Ghazipur flower market and Old Seemapuri, as the same bike used in both cases. (By @arvindojha)
https://t.co/i1gyJtEAFl",[]
97,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"EC registers a complaint against Punjab CM Charanjit Singh Channi for violating guidelines.

(@manjeet_sehgal )

#CharanjitSinghChanni #Punjab #ITVideo https://t.co/XZrzjR6BlH","['CharanjitSinghChanni', 'Punjab', 'ITVideo']"
98,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"India Today has accessed inside pictures from #AnmolAmbani and Khrisha’s pre-wedding festivities.
https://t.co/pmjUQBnBnv",['AnmolAmbani']
99,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"South American countries support Russia. Watch this report

#ITVideo #Russia #Ukraine #News https://t.co/sKJN8vvcTl","['ITVideo', 'Russia', 'Ukraine', 'News']"
100,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"Farhan Akhtar and Shibani Dandekar get married. Here's a glimpse of their wedding.

@FarOutAkhtar #FarhanShibaniWedding #FarhanAkhtar https://t.co/38doDhAEIR","['FarhanShibaniWedding', 'FarhanAkhtar']"
101,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"Delhi CM @ArvindKejriwal hits back at his ""corrupt"" rivals saying, ""The person who they call a terrorist has today dedicated 12,430 smart classrooms to the nation.""

https://t.co/R8qPD6rzwM",[]
102,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"Night curfew has been lifted in Uttar Pradesh after a decline in daily Covid cases was witnessed in the state. (By @ashishaajtak)
https://t.co/y4vJVUzmFk",[]
103,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"The meeting comes ahead of the voting for the #PunjabElections scheduled to be held on Sunday. (By @ashokasinghal2)

https://t.co/nO56YiS3xu",['PunjabElections']
104,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"Watch the top headlines at 3 PM.
#ITLivestream  https://t.co/lkgRGaQaqu",['ITLivestream']
105,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"Controversy over suspension of students in Shivamogga. @dhruv_jatti, founder of Bangalore Student Community, says ""the minister should take action against the principal instead of protecting him.""

@nabilajamal_ #ITVideo #Karnataka #Shivamogga #HijabRow https://t.co/MHF9RlsKOe","['ITVideo', 'Karnataka', 'Shivamogga', 'HijabRow']"
106,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"Locals staged protest against Hyderabad police action. (By @Ashi_IndiaToday)

https://t.co/ieSNFaAH1Z",[]
107,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"The Bio-CNG plant has been set up based on the concept of waste-to-wealth innovation in India's cleanest city Indore.

https://t.co/O3rCTioqP0",[]
108,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"Congress workers stage protest outside Delhi CM Arvind Kejriwal's residence. India Today's @SushantMehraAT brings you the ground report.

#ITVideo #Delhi https://t.co/rbVWTo4tj0","['ITVideo', 'Delhi']"
109,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"Smartwatch that last a month with just one charge! Can Realme become the No.1 smartphone brand in the country? Watch this and more on #TechToday with @aayush_a6, today at 7:30 pm, only on India Today TV. #Promo https://t.co/hdrO5eDaHE","['TechToday', 'Promo']"
110,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"DMK leader Kanimozhi speaks out on #HijabRow, says women have right to wear anything.

#ITVideo #News @nabilajamal_ https://t.co/OLgcahA4SE","['HijabRow', 'ITVideo', 'News']"
111,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"Watch what's making news this afternoon. 

#ITLivestream  https://t.co/Yxnfc9Y5jF",['ITLivestream']
112,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"#JayaBachchan, daughter Shweta pose with #TinaAmbani at her son Anmol's mehendi ceremony

https://t.co/84kXE8r68F","['JayaBachchan', 'TinaAmbani']"
113,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"Controversy over suspension of students: Shivamogga DC DR Selvamani said the principal had just threatened and not actually suspended students.

(@nolanentreeo/@nabilajamal_ )

#Karnataka #HijabRow #ITVideo #Shivamogga @snehamordani https://t.co/yrSrrOhi7I","['Karnataka', 'HijabRow', 'ITVideo', 'Shivamogga']"
114,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"Here's your 10-point guide to the Comprehensive Economic Partnership Agreement (CEPA):

https://t.co/iYmeKWGuL6",[]
115,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"A separatist leader in eastern #Ukraine ordered a full military mobilization Saturday, a move that comes amid a spike in violence in the war-torn region that the West fears could be used as a pretext for an invasion by neighboring #Russia.

https://t.co/WAnwUeF2mx","['Ukraine', 'Russia']"
116,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"From Prime Minister Narendra Modi to AIMIM leader Asaduddin Owaisi, a look at politicians' reactions on the heated hijab row in Karnataka.

#Hijabrow #karnatakaHijabRow #hijab #NewsMo #ITVertical https://t.co/oYCGJ1ahgg","['Hijabrow', 'karnatakaHijabRow', 'hijab', 'NewsMo', 'ITVertical']"
117,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"Actor Vijay issues apology for inconvenience during Tamil Nadu civic polls. @PramodMadhav6 tells you more about it.

#ITVideo #TamilNadu #Vijay https://t.co/O6zkJxkiMp","['ITVideo', 'TamilNadu', 'Vijay']"
118,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"Shivamogga: Principal caught on camera threatening suspension. Listen in to what Karnataka minister Narayana Gowda said.

(@nolanentreeo)

#ITVideo #HijabRow #Shivamogga @snehamordani https://t.co/uW3KWbjG2C","['ITVideo', 'HijabRow', 'Shivamogga']"
119,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"Russia-Ukraine standoff. @gauravcsawant reports on Ukraine crisis from ground zero.

#ITLivestream https://t.co/FEtv0JJjSB",['ITLivestream']
120,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"India Today brings you ground reports &amp; all the events as they unfold. (@mausamii2u)  #UttarPradeshElections #Promo

#KnowYourCandidates - https://t.co/HinthawIQD https://t.co/nq25R9XJVU","['UttarPradeshElections', 'Promo', 'KnowYourCandidates']"
121,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"The firm was engaged in availing and passing on fake GST input tax credit of Rs 12 crore, by using bogus invoices of more than Rs 64 crore. #Fraud (By @divyeshas)

https://t.co/7iH40nvCD3",['Fraud']
122,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"Karnataka hijab showdown!

#ITLivestream #Karnataka https://t.co/qrgXpOjcSS","['ITLivestream', 'Karnataka']"
123,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"US president Joe Biden says he is convinced Vladimir Putin will invade Ukraine. India Today's @gauravcsawant  brings you the ground report from Kyiv.

#VladimirPutin #Russia #Ukraine #Kyiv #ITVideo @snehamordani #JoeBiden https://t.co/f1WcXzgxQe","['VladimirPutin', 'Russia', 'Ukraine', 'Kyiv', 'ITVideo', 'JoeBiden']"
124,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"Singapore PM Lee Hsien Loong's remarks on Indian MPs has sparked a conflict between India and Singapore. But why did he make ""anti-India"" statements? Tune in to know.

#SingaporePM, #LeeHsienLoong, #PMModi, #IndianMPs, #CriminalMPs,  #NewsMo #ITVertical https://t.co/erGhpbdPgG","['SingaporePM', 'LeeHsienLoong', 'PMModi', 'IndianMPs', 'CriminalMPs', 'NewsMo', 'ITVertical']"
125,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"Political parties in Uttar Pradesh groove to the tunes of 'UP wala Kacha Badam'

Previous episodes of #SoSorry- https://t.co/ILH9dvJnbr

#UttarPradesh #UttarPradeshElections #UttarPradeshElections2022 https://t.co/N9o3tc65u1","['SoSorry', 'UttarPradesh', 'UttarPradeshElections', 'UttarPradeshElections2022']"
126,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"Union minister @nitin_gadkari discusses his plans to connect India and more.

#ITLivestream #BusinessToday https://t.co/tsO3k4TmOg","['ITLivestream', 'BusinessToday']"
127,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"Karnataka: Hijab ban showdown continues. @nabilajamal_ and @nolanentreeo bring you the details.

#ITVideo #Karnataka #HijabBan @snehamordani https://t.co/qcr16tx5CV","['ITVideo', 'Karnataka', 'HijabBan']"
128,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"The lower severity of the #Omicron variant combined with high vaccine coverage in some countries is ""driving a dangerous narrative that the pandemic is over"", the WHO chief warned.

""But it's not.""

(By @snehamordani)
https://t.co/MOveHMZn87",['Omicron']
129,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"Tourists will get free entry to the #TajMahal on February 27, 28 and March 1.

https://t.co/k2bcxzZ5Zb",['TajMahal']
130,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"#PunjabElections | Case filed against Punjab CM Channi, Cong candidate Sidhu Moose Wala for flouting poll code
Assembly Elections 2022 Live Updates - https://t.co/t5a5bfZLrn https://t.co/zmc8YFVtta",['PunjabElections']
131,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"Actor Vijay issues apology. Watch this and more
#ITLivestream  https://t.co/X61eCuL0me",['ITLivestream']
132,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"#PunjabElections | AAP said Badal was seeking votes on Facebook. (By @JournoAshutosh)
#KnowYourCandidates - https://t.co/GrjGM33VZC

https://t.co/rmbqaLEAID","['PunjabElections', 'KnowYourCandidates']"
133,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"The accused absconded after committing the crime which took place in Kaushik Enclave of Burari area. #Delhi #Crime (By @TanseemHaider)

https://t.co/9xD9yzSH8L","['Delhi', 'Crime']"
134,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"#KnowYourCandidates contesting from #Punjab so that you can make an informed decision while casting your vote. #PunjabElectios (By @MePiyush via #DIU)
https://t.co/r1394I4LQ2","['KnowYourCandidates', 'Punjab', 'PunjabElectios', 'DIU']"
135,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"Voting began across 38 districts with Tamil Nadu State Election Commission monitoring polling stations through web streaming and CCTV cameras. (By @PramodMadhav6)

https://t.co/hVT8iTFOFV",[]
136,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"Situation in and around Ukraine is difficult but it's not critical, says Igor Polikha, Ukrainian Ambassador to India.

#WorldToday #Russia #Ukraine #ITVideo @Geeta_Mohan https://t.co/7pn5XbltC8","['WorldToday', 'Russia', 'Ukraine', 'ITVideo']"
137,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"#StormEunice is battering the UK with powerful winds of up to 122 mph. The storm is also battering other northern European countries, including Belgium, Ireland and the Netherlands. Take a look at these visuals of falling trees &amp; shredding roof. (Source: Twitter) #ViralVideo https://t.co/mnG7UV0qsg","['StormEunice', 'ViralVideo']"
138,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"Ukraine-Russia tensions: India Today's @gauravcsawant  tells you about the ground situation in Ukraine.

#WorldToday #Russia #Ukraine #ITVideo @Geeta_Mohan https://t.co/shF8TSvOsc","['WorldToday', 'Russia', 'Ukraine', 'ITVideo']"
139,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"Russia ready to invade Ukraine? Watch this report by India Today's @gauravcsawant from Kyiv.

#WorldToday #Russia #Ukraine #ITVideo @Geeta_Mohan https://t.co/J8FXkKiTGr","['WorldToday', 'Russia', 'Ukraine', 'ITVideo']"
140,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"#KnowYourCandidates contesting from #UttarPradesh so that you can make an informed decision while casting your vote. (By @MePiyush via #DIU)
https://t.co/2hGrDBbxcY","['KnowYourCandidates', 'UttarPradesh', 'DIU']"
141,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"The FIR filed by NIA revealed that #DawoodIbrahim along with his special unit was planning to launch an attack using explosives and lethal weapons with the aim of inciting violence in different parts of the country. (By @arvindojha)

https://t.co/GHBYRdZbo8",['DawoodIbrahim']
142,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"Fuel rates have not been changed for more than 100 days now.
https://t.co/K0OnNcexL2",[]
143,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"One terrorist killed in encounter in J&amp;K's Shopian.

(@ashraf_wani) 

#JammuAndKashmir #Shopian #ITVideo @snehamordani https://t.co/AsRZ5wUkun","['JammuAndKashmir', 'Shopian', 'ITVideo']"
144,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"The police, after receiving specific input about the presence of terrorists in Shopian’s Chermarg area, began a massive cordon and search operation.

https://t.co/ksXP9Do41H",[]
145,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"Karnataka government distances itself from hijab showdown. Watch this and more
#ITLivestream #HijabRow  https://t.co/pJwxzam9kD","['ITLivestream', 'HijabRow']"
146,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"Denying Indrani Mukerjea's claims, the CBI said on Friday that there is ""enough evidence"" to confirm that ""Sheena Bora is indeed dead"". (By @journovidya)

https://t.co/5kVyQZKVsL",[]
147,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"Get all the latest updates on Russia-Ukraine standoff, on #WorldToday, with @Geeta_Mohan 

#ITLivestream  #Russia #Ukraine  https://t.co/6QAwZCTlkG","['WorldToday', 'ITLivestream', 'Russia', 'Ukraine']"
148,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"India reported a decline of 14.1 per cent lower than yesterday with 22,270 new Covid cases in the last 24 hours. #Coronavirus
https://t.co/wy8GgtQrDi",['Coronavirus']
149,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"Of the 101 re-contesting Punjab MLAs, 78 have seen their assets rising between 2 to 2,954%. In the case of Goa &amp; Uttarakhand, the average assets of re-contesting MLAs have seen a growth of 64% and 49% respectively, in last 5 years. #DIU
https://t.co/BWZNceVE8H",['DIU']
150,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"Planning to invest in LIC IPO? Listen in to what the market experts have to say.

(@szarabi/ @AabhaBakaya)

#ITVideo #BusinessToday #LICIPO #StockMarket https://t.co/enIfjZikyF","['ITVideo', 'BusinessToday', 'LICIPO', 'StockMarket']"
151,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"#StormEunice is also battering other northern European countries, including Belgium, Ireland and the Netherlands. #World
https://t.co/Viffkdwid3","['StormEunice', 'World']"
152,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"Stage set for LIC IPO! Watch this report

#ITVideo #BusinessToday #LICIPO @AabhaBakaya https://t.co/rIa6heKDGe","['ITVideo', 'BusinessToday', 'LICIPO']"
153,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"Will look into it: Amit Shah responds to Channi's demand for probe against Kejriwal.
(@kamaljitsandhu )

#AmitShah #CharanjitSinghChanni #ITVideo https://t.co/PKHNfb2Xes","['AmitShah', 'CharanjitSinghChanni', 'ITVideo']"
154,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"Watch the top headlines at this hour. 
#ITLivestream  https://t.co/pH7qMxZX3C",['ITLivestream']
155,IndiaToday,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/4QkZBcxSJ5",India,"Many protesters stood their ground in the face of one of the biggest police enforcement actions in Canada's history, with officers drawn from around the country. #Canada #TruckersProtest 

https://t.co/8PNcZmr5iw","['Canada', 'TruckersProtest']"
